brand,model,screen_size,color,harddisk,cpu,ram,OS,special_features,graphics,graphics_coprocessor,cpu_speed,rating,price,price_dollar,harddisk_gb,harddisk_imputed,cpu_family,ram_gb,graphics_type,cpu_weights,graphics_type_encoded,graphics_encoded,brand_encoded,performance_score,vfm_score
Msi,Stealth 17Studio A13VH-053US,17.3,Unknown,1 TB,Core i9,32 GB,Windows 11,Anti Glare Coating,RTX 4080,NVIDIA GeForce RTX 4080,,4.2,"$2,793.89 ",2793.89,1.0,False,Core i9,0.6521739130434783,Dedicated,1.0,2,1.0,10,0.9130434782608695,8.54642219555353
Lenovo,Ideapad,15.6,Platinum Grey,256 GB,Intel Core i3,8 GB,Windows 11,Anti Glare Coating,Intel UHD Graphics,,,4.3,$429.00 ,429.0,0.22580645161290322,False,Core i3,0.13043478260869565,Integrated,0.7000000000000001,0,0.0,0,0.33518934081346424,20.433139264897818
Msi,MSI GF63,15.6,Unknown,512 GB,Core i5 Family,16 GB,Windows 10,Backlit Keyboard,Dedicated,Nvidia,,4.1,$729.99 ,729.99,0.4838709677419355,False,Core i5,0.30434782608695654,Unknown,0.8,1,0.0,10,0.44447405329593276,15.92324915020446
Apple,"2022 Apple MacBook Air M2, 16GB RAM, 256GB Storage - Space Gray (Z15S000CT)",13.6,Unknown,256 GB,Apple M1,16 GB,macOS,,Integrated,,3.4,5.0,"$1,255.94 ",1255.94,0.22580645161290322,False,Apple M1,0.30434782608695654,Integrated,0.55,0,0.0,13,0.3186676016830295,6.6354626246343695
Hp,EliteBook 840,14.0,Silver,256 GB,Core i5 6200U,16 GB,Windows 10,Anti Glare Coating,Integrated,,,4.0,"$1,000.00 ",1000.0,0.22580645161290322,False,Core i5,0.30434782608695654,Integrated,0.8,0,0.0,3,0.4186676016830295,10.948926551080941
Asus,ProArt StudioBook 16,16.0,Unknown,1 TB,Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 4070,5.6 GHz,3.7,"$2,499.99 ",2499.99,1.0,False,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,6,0.6630434782608695,6.93594952467447
Lenovo,Unknown Model,15.6,Blue,1152 GB,Pentium,20 GB,Windows 11,,Integrated,Intel,1.1 GHz,5.0,$389.99 ,389.99,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,22.65384368300717
Hp,Unknown Model,15.6,Black,1000 GB,Pentium N5000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.4,$459.99 ,459.99,0.9758064516129032,False,Pentium,0.30434782608695654,Integrated,0.35000000000000003,0,0.0,3,0.3136676016830295,17.832961037562576
Lenovo,Ideapad 3,15.6,Gray,1000 GB,Intel Core i5,20 GB,Windows 11,,Integrated,Intel,,,$639.99 ,639.99,0.9758064516129032,False,Core i5,0.3913043478260869,Integrated,0.8,0,0.0,0,0.5154067321178122,21.06100477595671
Samsung,Chromebook 4+,15.6,Silver,64 GB,Celeron N3450,4 GB,Chrome OS,,Integrated,,1.1 GHz,4.4,$205.00 ,205.0,0.03225806451612903,False,Celeron,0.043478260869565216,Integrated,0.25,0,0.0,2,0.1140953716690042,14.555138896036238
Hp,"HP 14"" Chromebook",14.0,Dale Gray,128 GB,Core i3,8 GB,Chrome OS,High Quality,Integrated,,,3.9,$265.99 ,265.99,0.0967741935483871,False,Core i3,0.13043478260869565,Integrated,0.7000000000000001,0,0.0,3,0.32228611500701265,31.68680663409435
Acer,Aspire 5,15.6,Silver,128 GB,Ryzen 3 3350U,4 GB,Windows 11,"Fingerprint Reader, Backlit Keyboard",Integrated,,,4.5,$367.29 ,367.29,0.0967741935483871,False,Ryzen 3,0.043478260869565216,Integrated,0.65,0,0.0,1,0.28054698457223004,19.975547369606765
Other,Razer Blade 14,14.0,Unknown,1 TB,Ryzen 9 7900X,16 GB,Windows 11,,RTX 4070,NVIDIA GeForce RTX 4070,,4.3,"$2,699.99 ",2699.99,1.0,False,Ryzen 9,0.30434782608695654,Dedicated,0.9500000000000001,2,1.0,8,0.8060869565217391,7.807678572303633
Asus,VivoBook 15,15.6,Slate Gray,128 GB,Core i3-1005G1,8 GB,Windows 10,"Backlit Keyboard,Fingerprint,Nanoedge Bezel",Integrated,,,4.5,$379.00 ,379.0,0.0967741935483871,False,Core i3,0.13043478260869565,Integrated,0.7000000000000001,0,0.0,6,0.32228611500701265,22.23845302533709
Acer,PH16-71-74UU,16.0,Black,1 TB,Intel Core i7,16 GB,Windows 11,"Backlit Keyboard, Memory Card Slot",Dedicated,,,4.5,"$1,649.99 ",1649.99,1.0,False,Core i7,0.30434782608695654,Unknown,0.9,1,0.0,1,0.5360869565217392,8.496814094770535
Asus,ASUS ROG Zephyrus Duo 16,16.0,Black,1000 GB,Ryzen 7,16 GB,Windows 11,Anti Glare Coating,RTX 3060,,,4.3,"$1,589.99 ",1589.99,0.9758064516129032,False,Ryzen 7,0.30434782608695654,Dedicated,0.8500000000000001,2,0.5,6,0.6386676016830295,10.504676457170024
Asus,Vivobook Pro 15,15.6,Quiet Blue,1 TB,Ryzen 9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 4060,,4.6,"$1,399.99 ",1399.99,1.0,False,Ryzen 9,0.6521739130434783,Unknown,0.9500000000000001,1,0.0,6,0.6430434782608696,12.012062748827775
Dell,XPS9310-7321WHT-SUS,13.4,White,512 GB,Core i7 Family,16 GB,Windows 11,"Fingerprint Reader, Backlit Keyboard",Integrated,,,4.1,"$1,229.99 ",1229.99,0.4838709677419355,False,Core i7,0.30434782608695654,Integrated,0.9,0,0.0,7,0.48447405329593274,10.300804149689682
Dell,Dell G15 5520,15.6,Shadow Grey,512 GB,Core i7 Family,16 GB,Windows 11,,Dedicated,,,4.2,"$1,129.99 ",1129.99,0.4838709677419355,False,Core i7,0.30434782608695654,Unknown,0.9,1,0.0,7,0.48447405329593274,11.212387805269792
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Asus,Vivobook 14,14.0,Quiet Blue,256 GB,Core i5,8 GB,Windows 11,,Integrated,Intel Iris,,4.4,$479.99 ,479.99,0.22580645161290322,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,6,0.3751893408134643,20.441863775412454
Hp,HP Chromebook,16.0,Chalkboard Gray,32 GB,AMD A Series,4 GB,Chrome OS,Backlit Keyboard,Dedicated,,,4.3,$94.98 ,94.98,0.0,False,AMD A Series,0.043478260869565216,Unknown,0.4,1,0.0,3,0.17086956521739133,47.04730348553818
Msi,Stealth GS66 12UGS-025,15.6,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3070,1.8 GHz,1.0,"$1,699.00 ",1699.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.205888435662699
Asus,Vivobook 16X,16.0,Indie Black,1 TB,Core i9,32 GB,Windows 11,"Fingerprint Reader, HD Audio, Spill resistant, High Definition Audio, Anti Glare Coating","Integrated, Dedicated",,,3.5,"$1,699.99 ",1699.99,1.0,False,Core i9,0.6521739130434783,Both,1.0,2,0.0,6,0.6630434782608695,10.19994497155332
Asus,VivoBook Pro 16,16.0,Quiet Blue,1 TB,Core i9,16 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 4060,,4.0,"$1,484.99 ",1484.99,1.0,False,Core i9,0.30434782608695654,Unknown,1.0,1,0.0,6,0.5760869565217391,10.145342215873168
Dell,Latitude 5000,14.0,Black,512 GB,Core i5,16 GB,Windows 11,"Anti-glare Screen, Water Resistant",Iris Xe Graphics,,,4.8,"$1,666.40 ",1666.4,0.4838709677419355,False,Core i5,0.30434782608695654,Integrated,0.8,0,0.0,7,0.44447405329593276,6.975403652879113
Asus,FX707ZC-ES53,17.3,Mecha Gray,,Core i5,16 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3050,4.5 GHz,3.5,$873.00 ,873.0,0.4838709677419355,True,Core i5,0.30434782608695654,Unknown,0.8,1,0.0,6,0.44447405329593276,13.314791119310144
Hp,HP 15,15.6,Silver,256 GB,Core i5,12 GB,Windows 11,"Touchscreen Laptop, Windows Laptop, i5 Laptop",Integrated,,,4.4,$503.58 ,503.58,0.22580645161290322,False,Core i5,0.21739130434782608,Integrated,0.8,0,0.0,3,0.39692847124824693,20.613226046150725
Lenovo,Unknown Model,15.6,Blue,1152 GB,Pentium,20 GB,Windows 11,,Integrated,Intel,1.1 GHz,5.0,$389.99 ,389.99,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,22.65384368300717
Hp,Unknown Model,15.6,Black,1000 GB,Pentium N5000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.4,$459.99 ,459.99,0.9758064516129032,False,Pentium,0.30434782608695654,Integrated,0.35000000000000003,0,0.0,3,0.3136676016830295,17.832961037562576
Lenovo,Ideapad 3,15.6,Gray,1000 GB,Intel Core i5,20 GB,Windows 11,,Integrated,Intel,,,$639.99 ,639.99,0.9758064516129032,False,Core i5,0.3913043478260869,Integrated,0.8,0,0.0,0,0.5154067321178122,21.06100477595671
Microsoft,Surface Laptop Go 2,12.45,Platinum,256 GB,Intel Core i5,8 GB,Windows 11,Fingerprint Reader,Integrated,,,4.4,$529.00 ,529.0,0.22580645161290322,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,5,0.3751893408134643,18.54799658518001
Hp,Unknown Model,14.0,Rose Gold,64 GB,Celeron N,8 GB,Windows 11,Anti Glare Coating,Unknown,Intel HD Graphics 600,1.1 GHz,4.1,$299.00 ,299.0,0.03225806451612903,False,Celeron,0.13043478260869565,Unknown,0.25,1,0.0,3,0.13583450210378684,11.8806744229023
Lenovo,"Lenovo 14"" Laptop",14.0,Blue,512 GB,Intel Core i7,16 GB,Windows 11,"Backlit Keyboard,Fingerprint Reader",Integrated,,,3.7,$535.99 ,535.99,0.4838709677419355,False,Core i7,0.30434782608695654,Integrated,0.9,0,0.0,0,0.48447405329593274,23.638288207012838
Lenovo,L14,14.0,Platinum Grey,128 GB,Pentium,4 GB,Windows 11,,Integrated,Intel UHD Graphics 605,,4.0,$191.87 ,191.87,0.0967741935483871,False,Pentium,0.043478260869565216,Integrated,0.35000000000000003,0,0.0,0,0.16054698457223002,21.882516530076046
Msi,GF63 Thin,15.6,Black,256 GB,Unknown,8 GB,Windows 10,Anti Glare Coating,Dedicated,,,4.6,$600.51 ,600.51,0.22580645161290322,False,Unknown,0.13043478260869565,Unknown,0.0,1,0.0,10,0.05518934081346424,2.403461394827311
Apple,MacBook Pro,16.0,Space Gray,1 TB,Others,32 GB,macOS,Backlit Keyboard,Dedicated,,,3.0,"$3,059.00 ",3059.0,1.0,False,Unknown,0.6521739130434783,Unknown,0.0,1,0.0,13,0.2630434782608696,2.248796980385857
Samsung,NP964XFG-KC1US,16.0,Graphite,,Intel Core i7,32 GB,Windows 11,,Integrated,,2.2 GHz,4.0,"$1,939.99 ",1939.99,0.0,True,Core i7,0.6521739130434783,Integrated,0.9,0,0.0,2,0.5230434782608696,7.050833963563844
Asus,ASUS Chromebook CX1,15.6,Silver,64 GB,Celeron N3350,8 GB,Chrome OS,,Integrated,,2.4 GHz,4.1,$247.05 ,247.05,0.03225806451612903,False,Celeron,0.13043478260869565,Integrated,0.25,0,0.0,6,0.13583450210378684,14.378958317942878
Msi,Stealth GS66 12UGS-025,15.6,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3070,1.8 GHz,1.0,"$1,699.00 ",1699.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.205888435662699
Dell,Inspiron,16.0,Silver,1000 GB,Intel Core i5,32 GB,Windows 11,,Integrated,Intel,,,$899.99 ,899.99,0.9758064516129032,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.58062412342216,16.871728555701296
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Acer,CP513-1H-S338,13.3,Silver,64 GB,Snapdragon,8 GB,Chrome OS,Backlit Kb,Integrated,,,4.4,$424.46 ,424.46,0.03225806451612903,False,Snapdragon,0.13043478260869565,Integrated,0.1,0,0.0,1,0.07583450210378682,4.672316541179849
Hp,HP ENVY,15.0,Black,1 TB,Ryzen 5,32 GB,Windows 11,,Integrated,AMD Radeon Graphics,,4.3,$685.00 ,685.0,1.0,False,Ryzen 5,0.6521739130434783,Integrated,0.75,0,0.0,3,0.5630434782608696,21.495796831960995
Lg,16T90Q-K.AAG6U1,16.0,Green,512 GB,Core i5,16 GB,Windows 11,Lightweight,Intel XE,,,4.2,"$1,284.93 ",1284.93,0.4838709677419355,False,Core i5,0.30434782608695654,Unknown,0.8,1,0.0,9,0.44447405329593276,9.046261389459156
Hp,Pavilion x360,14.0,Natural Silver,256 GB,Core i5,8 GB,Windows 10,Backlit Keyboard,Integrated,,,4.5,$570.00 ,570.0,0.22580645161290322,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,3,0.3751893408134643,17.2138424448425
Hp,HP Laptop 17-cn0025nr,17.3,Natural silver,256 GB,Intel Core i5-1135G7,8 GB,Windows 11,"Anti Glare Coating, Memory Card Slot, Numeric Keypad",Integrated,,,4.5,$576.99 ,576.99,0.22580645161290322,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,3,0.3751893408134643,17.005303720272835
Lenovo,ThinkPad X1 Carbon Gen 11 Laptop PC,14.0,Touchscreen,1 TB,Core i7 Family,32 GB,Windows 11,,Integrated,Intel Iris,,5.0,"$1,949.99 ",1949.99,1.0,False,Core i7,0.6521739130434783,Integrated,0.9,0,0.0,0,0.6230434782608696,8.355802339125775
Lg,16Z90RS-K.ADW8U1,16.0,Dynamic White,1 TB,Intel Core i7,32 GB,Windows 11,,Integrated,,5 GHz,4.3,"$1,757.57 ",1757.57,1.0,False,Core i7,0.6521739130434783,Integrated,0.9,0,0.0,9,0.6230434782608696,9.270601457280147
Hp,"HP 17.3""",17.3,Unknown,1 TB,Core i3,16 GB,Windows 11,Anti-glare,Integrated,Intel UHD Graphics,,4.2,$557.00 ,557.0,1.0,False,Core i3,0.30434782608695654,Integrated,0.7000000000000001,0,0.0,3,0.45608695652173914,21.413844506988
Lenovo,Unknown Model,15.6,Blue,1152 GB,Pentium,20 GB,Windows 11,,Integrated,Intel,1.1 GHz,5.0,$389.99 ,389.99,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,22.65384368300717
Hp,Unknown Model,15.6,Black,1000 GB,Pentium N5000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.4,$459.99 ,459.99,0.9758064516129032,False,Pentium,0.30434782608695654,Integrated,0.35000000000000003,0,0.0,3,0.3136676016830295,17.832961037562576
Lenovo,Ideapad 3,15.6,Gray,1000 GB,Intel Core i5,20 GB,Windows 11,,Integrated,Intel,,,$639.99 ,639.99,0.9758064516129032,False,Core i5,0.3913043478260869,Integrated,0.8,0,0.0,0,0.5154067321178122,21.06100477595671
Msi,Vector GP77 13VG-096US,17.3,Cosmo Gray,1 TB,Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 4070,,,"$1,999.99 ",1999.99,1.0,False,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,8.669945575823343
Msi,Katana 17 B13VFK-835US,17.3,Unknown,,Core i7,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 4060,2.4 GHz,,"$1,399.00 ",1399.0,1.0,True,Core i7,0.6521739130434783,Unknown,0.9,1,0.0,10,0.6230434782608696,11.646698358307269
Lenovo,Thinkpad T480,14.0,Black,256 GB,Core i5,16 GB,Windows 10,Fingerprint Reader,Integrated,,,4.1,$219.00 ,219.0,0.22580645161290322,False,Core i5,0.30434782608695654,Integrated,0.8,0,0.0,0,0.4186676016830295,49.99509840676229
Asus,ProArt StudioBook 16,16.0,Mineral Black,32 GB,Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 4060,,2.5,"$2,199.00 ",2199.0,0.0,False,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,6,0.5630434782608695,6.69605312864633
Asus,Zenbook Pro 14 Duo,14.5,Tech Black,1 TB,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 4050,,4.1,"$2,299.99 ",2299.99,1.0,False,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,6,0.6630434782608695,7.539078192596893
Asus,VivoBook 16,16.0,Indie Black,512 GB,Ryzen 5,8 GB,Windows 11,Fingerprint Sensor,Integrated,,,4.6,$561.00 ,561.0,0.4838709677419355,False,Ryzen 5,0.13043478260869565,Integrated,0.75,0,0.0,6,0.3809957924263675,17.760676586769176
Lenovo,"Lenovo 14"" Laptop",14.0,Gray,256 GB,Pentium,4 GB,Windows 11,,Integrated,Intel,,4.2,$181.99 ,181.99,0.22580645161290322,False,Pentium,0.043478260869565216,Integrated,0.35000000000000003,0,0.0,0,0.17345021037868164,24.924674403341378
Msi,Vector GP68HX 13VH-098US,16.0,Cosmo Gray,1 TB,Core i9,16 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 4080,,5.0,"$2,091.05 ",2091.05,1.0,False,Core i9,0.30434782608695654,Unknown,1.0,1,0.0,10,0.5760869565217391,7.204864416034765
Msi,Stealth GS66 12UGS-025,15.6,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3070,1.8 GHz,1.0,"$1,699.00 ",1699.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.205888435662699
Dell,Inspiron,16.0,Silver,1000 GB,Intel Core i5,32 GB,Windows 11,,Integrated,Intel,,,$899.99 ,899.99,0.9758064516129032,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.58062412342216,16.871728555701296
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Hp,Chromebook 11a,11.6,Ash Gray,,MediaTek MT8183,4 GB,Chrome OS,Anti Glare Coating,Integrated,MediaTek,,4.4,$160.00 ,160.0,0.9758064516129032,True,MediaTek,0.043478260869565216,Integrated,0.1,0,0.0,3,0.14845021037868164,24.264034931810535
Asus,ASUS VivoBook Go 14,14.0,Quiet Blue,64 GB,Celeron,4 GB,Windows 11,,Integrated,Intel UHD Graphics,,4.1,$231.85 ,231.85,0.03225806451612903,False,Celeron,0.043478260869565216,Integrated,0.25,0,0.0,6,0.1140953716690042,12.86954269436027
Hp,HP Pavilion,14.0,Gold,256 GB,Intel Core i5-1135G7,8 GB,Windows 11,Fingerprint Reader,Integrated,,,4.5,$514.99 ,514.99,0.22580645161290322,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,3,0.3751893408134643,19.05258392116395
Asus,ASUS ZenBook Pro Duo 15,15.6,Celestial Blue,1 TB,Core i9,32 GB,Windows 10,Backlit Keyboard,RTX 3060,,,4.6,"$2,849.00 ",2849.0,1.0,False,Core i9,0.6521739130434783,Dedicated,1.0,2,0.5,6,0.7880434782608695,7.23369041069252
Hp,Unknown Model,15.6,Silver,1000 GB,Intel Core i3,32 GB,Windows 11,,Integrated,Intel,3 GHz,4.7,$579.99 ,579.99,0.9758064516129032,False,Core i3,0.6521739130434783,Integrated,0.7000000000000001,0,0.0,3,0.5406241234221599,24.376822934751548
Asus,ASUS BR1100,11.6,Dark Grey,64 GB,Celeron,4 GB,Windows 10,Anti Glare Coating,Integrated,,,4.1,$279.99 ,279.99,0.03225806451612903,False,Celeron,0.043478260869565216,Integrated,0.25,0,0.0,6,0.1140953716690042,10.656821578225752
Lenovo,Lenovo Ideapad,15.6,Gray,256 GB,Intel Core i5-1135G7,12 GB,Windows 11,FHD Touch Screen,Integrated,,,4.3,$561.99 ,561.99,0.22580645161290322,False,Core i5,0.21739130434782608,Integrated,0.8,0,0.0,0,0.39692847124824693,18.470806192851445
Lenovo,Lenovo Yoga 7i,16.0,Gray,256 GB,Intel Core i5,8 GB,Windows 11,Backlit Keyboard,Integrated,,,4.1,$682.00 ,682.0,0.22580645161290322,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,0,0.3751893408134643,14.386935767683614
Lenovo,Unknown Model,15.6,Blue,1152 GB,Pentium,20 GB,Windows 11,,Integrated,Intel,1.1 GHz,5.0,$389.99 ,389.99,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,22.65384368300717
Hp,Unknown Model,15.6,Black,1000 GB,Pentium N5000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.4,$459.99 ,459.99,0.9758064516129032,False,Pentium,0.30434782608695654,Integrated,0.35000000000000003,0,0.0,3,0.3136676016830295,17.832961037562576
Lenovo,Ideapad 3,15.6,Gray,1000 GB,Intel Core i5,20 GB,Windows 11,,Integrated,Intel,,,$639.99 ,639.99,0.9758064516129032,False,Core i5,0.3913043478260869,Integrated,0.8,0,0.0,0,0.5154067321178122,21.06100477595671
Dell,Inspiron 14 5425,14.0,Pebble Green,512 GB,AMD Ryzen 7,8 GB,Windows 11,Anti-glare,AMD Radeon Graphics,,,4.1,$542.95 ,542.95,0.4838709677419355,False,Ryzen 7,0.13043478260869565,Dedicated,0.8500000000000001,2,0.0,7,0.42099579242636753,20.277765934425943
Lenovo,ThinkPad,14.0,Black,512 GB,Intel Core i7,16 GB,Windows 10,"Fingerprint Reader, HD Audio, Spill resistant, High Definition Audio, Anti Glare Coating",Integrated,,,4.2,"$1,249.00 ",1249.0,0.4838709677419355,False,Core i7,0.30434782608695654,Integrated,0.9,0,0.0,0,0.48447405329593274,10.14402409613836
Samsung,Galaxy Chromebook,13.3,Fiesta Red,256 GB,Core i5-10210U,8 GB,Chrome OS,Support Stylus,Integrated,,,4.2,$643.00 ,643.0,0.22580645161290322,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,2,0.3751893408134643,15.259549290140317
Acer,CB317-1H-C6RK,17.3,Silver,128 GB,Celeron N,4 GB,Chrome OS,Numeric Keypad,Integrated,,,3.5,$328.67 ,328.67,0.0967741935483871,False,Celeron,0.043478260869565216,Integrated,0.25,0,0.0,1,0.12054698457223001,9.59176376823754
Dell,Inspiron,16.0,Silver,1000 GB,Intel Core i5,32 GB,Windows 11,,Integrated,Intel,,,$899.99 ,899.99,0.9758064516129032,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.58062412342216,16.871728555701296
Msi,Stealth GS66 12UGS-025,15.6,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3070,1.8 GHz,1.0,"$1,699.00 ",1699.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.205888435662699
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Acer,A514-56M-576D,14.0,Gray,512 GB,Core i5,8 GB,Windows 11,Backlit Keyboard,Integrated,,,,$499.99 ,499.99,0.4838709677419355,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,1,0.4009957924263675,20.973972058715248
Dell,Inspiron 5620 Laptop,16.0,"Gray, Platinum Silver",1000 GB,Core i7,32 GB,Windows 11,,Integrated,Intel Integrated Graphics,,,"$1,020.33 ",1020.33,0.9758064516129032,False,Core i7,0.6521739130434783,Integrated,0.9,0,0.0,7,0.6206241234221599,15.907069704668753
Hp,17-cn0003dx,17.3,Silver,1000 GB,Intel Core i3,32 GB,Windows 11,,Integrated,Intel,,4.0,$619.99 ,619.99,0.9758064516129032,False,Core i3,0.6521739130434783,Integrated,0.7000000000000001,0,0.0,3,0.5406241234221599,22.8040993143866
Lenovo,e15,13.0,Black,256 GB,8032,8 GB,Windows 10,Anti-glare,Integrated,,,4.5,$799.00 ,799.0,0.22580645161290322,False,Unknown,0.13043478260869565,Integrated,0.0,0,0.0,0,0.05518934081346424,1.806386235554128
Dell,XPS 13 9315,13.4,Sky,1 TB,Core i7,32 GB,Windows 11,"Backlit Kb,Fingerprint",Integrated,,,2.8,"$1,126.85 ",1126.85,1.0,False,Core i7,0.6521739130434783,Integrated,0.9,0,0.0,7,0.6230434782608696,14.45953853953221
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
